district_id,county_id,subcounty_id,parish_id,district,county,subcounty,parish,year,school_name,ownership,level,type_of_infrastructure,description,number_of_infrastructure,status
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Desks,,99,Good
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Permanent Classroom Blocks,,4,Good
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Permanent Functional Classrooms,,9,Good
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Temporary Functional Classrooms,,0,
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Pitlatrines,,3,Good
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Toilet Stances Boys,,2,Good
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Toilet Stances Girls,,4,Good
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Staff Houses,,0,
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Text Books,Majority of the books are fro lower primary,939,Fair
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Electricity,,0,
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Computers,,0,
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Internet,,0,
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Basic Drinking Water,Borehole,1,Good
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Standard Sports Ground,,0,
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Football Ground,,1,Good
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Netball Ground,,1,Good
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Athletics Facilities or equipments,,1,Good
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Children Accessing a School Meal,,1,Poor
d102,c102,s105,p121,Kayunga,Ntenjeru,Busaana,Lusenke,2022,St Peters Primary School Lusenke,Government,Primary,Children accessing School Porridge,,0,
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Desks,,41,Good
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Permanent Classroom Blocks,,4,Good
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Permanent Functional Classrooms,,8,Good
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Temporary Functional Classrooms,,0,
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Pitlatrines,,1,Good
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Toilet Stances Boys,,1,Good
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Toilet Stances Girls,,3,Good
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Staff Houses,Poor condition and very old,2,Poor
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,1024,Fair
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Electricity,,0,
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Computers,,0,
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Internet,,0,
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Basic Drinking Water,,0,
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Standard Sports Ground,,0,
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Football Ground,,0,
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Netball Ground,,0,
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Athletics Facilities or equipments,,0,
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Children Accessing a School Meal,,0,
d102,c101,s101,p123,Kayunga,Bbaale,Galiraya,Galiraya,2022,Galiraya CU Primary School,Government,Primary,Children accessing School Porridge,,0,
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Desks,,75,Good
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Permanent Classroom Blocks,,3,Good
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Permanent Functional Classrooms,,6,Good
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Temporary Functional Classrooms,,1,
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Pitlatrines,,2,Good
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Toilet Stances Boys,,3,Good
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Toilet Stances Girls,,4,Good
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Staff Houses,,1,Fair
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,1925,Fair
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Electricity,,0,
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Computers,,0,
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Internet,,0,
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Basic Drinking Water,Tank,1,Good
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Standard Sports Ground,,1,Good
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Football Ground,,1,Good
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Netball Ground,,1,Good
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Athletics Facilities or equipments,,1,Good
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Children Accessing a School Meal,,35,Fair
d102,c101,s101,p125,Kayunga,Bbaale,Galiraya,Kasokwe,2022,Kasokwe CU Primary School,Government,Primary,Children accessing School Porridge,,600,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Desks,,79,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Permanent Classroom Blocks,,3,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Permanent Functional Classrooms,,5,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Temporary Functional Classrooms,,2,
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Pitlatrines,,2,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Toilet Stances Boys,,4,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Toilet Stances Girls,,3,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Staff Houses,,1,Fair
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,1418,Fair
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Electricity,,0,
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Computers,,0,
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Internet,,0,
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Basic Drinking Water,Tanks,1,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Standard Sports Ground,,1,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Football Ground,,1,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Netball Ground,,1,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Athletics Facilities or equipments,,1,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Children Accessing a School Meal,,35,Fair
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kirasa CU Primary School,Government,Primary,Children accessing School Porridge,,92,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Desks,,82,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Permanent Classroom Blocks,,2,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Permanent Functional Classrooms,,5,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Temporary Functional Classrooms,,2,
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Pitlatrines,,1,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Toilet Stances Boys,,2,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Toilet Stances Girls,,2,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Staff Houses,,1,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,1859,Fair
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Electricity,Umeme,1,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Computers,,0,
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Internet,,0,
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Basic Drinking Water,Borehole,1,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Standard Sports Ground,,1,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Football Ground,,1,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Netball Ground,,1,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Athletics Facilities or equipments,,1,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Children Accessing a School Meal,,47,Good
d102,c101,s101,p127,Kayunga,Bbaale,Galiraya,Kirasa,2022,Kiwenda Primary School,Government,Primary,Children accessing School Porridge,,485,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Desks,,63,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Permanent Classroom Blocks,,2,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Permanent Functional Classrooms,,5,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Temporary Functional Classrooms,,2,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Pitlatrines,,3,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Toilet Stances Boys,,4,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Toilet Stances Girls,,5,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Staff Houses,Somehow Old,1,Poor
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,937,Fair
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Electricity,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Computers,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Internet,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Basic Drinking Water,Borehole,1,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Standard Sports Ground,,1,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Football Ground,,1,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Netball Ground,,1,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Athletics Facilities or equipments,,1,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Children Accessing a School Meal,,28,Fair
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Nakatuli RC Primary School,Government,Primary,Children accessing School Porridge,,430,Good
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Desks,,70,Good
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Permanent Classroom Blocks,,3,Good
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Permanent Functional Classrooms,,7,Good
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Temporary Functional Classrooms,,0,
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Pitlatrines,,1,Good
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Toilet Stances Boys,,2,Good
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Toilet Stances Girls,,4,Good
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Staff Houses,,0,
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,740,Fair
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Electricity,,0,
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Computers,,0,
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Internet,,0,
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Basic Drinking Water,,0,
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Standard Sports Ground,,0,
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Football Ground,,1,Good
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Netball Ground,,1,Good
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Athletics Facilities or equipments,,1,Good
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Children Accessing a School Meal,,120,Good
d102,c101,s101,p124,Kayunga,Bbaale,Galiraya,Namalere,2022,Namalere Primary School,Government,Primary,Children accessing School Porridge,,500,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Desks,,129,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Permanent Classroom Blocks,,2,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Permanent Functional Classrooms,,7,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Temporary Functional Classrooms,,1,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Pitlatrines,,2,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Toilet Stances Boys,,3,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Toilet Stances Girls,,5,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Staff Houses,,1,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,2136,Fair
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Electricity,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Computers,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Internet,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Basic Drinking Water,Borehole,1,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Standard Sports Ground,,1,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Football Ground,,1,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Netball Ground,,1,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Athletics Facilities or equipments,,1,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Children Accessing a School Meal,,6,Poor
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Namayuge Primary School,Government,Primary,Children accessing School Porridge,,120,Good
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Desks,,115,Good
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Permanent Classroom Blocks,,4,Good
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Permanent Functional Classrooms,,9,Good
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Temporary Functional Classrooms,,0,
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Pitlatrines,,3,Good
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Toilet Stances Boys,,3,Good
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Toilet Stances Girls,,3,Good
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Staff Houses,In a Sorry State,1,Poor
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Text Books,Majority of the books are fro lower primary,1500,Fair
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Electricity,Umeme,1,Good
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Computers,,0,
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Internet,,0,
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Basic Drinking Water,Borehole,1,Good
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Supportive Equipments for PWDs,,0,
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Standard Sports Ground,,1,Good
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Football Ground,,1,Good
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Netball Ground,,1,Good
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Athletics Facilities or equipments,,1,Good
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Children Accessing a School Meal,,5,Poor
d102,c101,s101,p128,Kayunga,Bbaale,Galiraya,Ntimba,2022,Ntimba Primary School,Government,Primary,Children accessing School Porridge,,150,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Sokoso Primary School,Government,Primary,Desks,,64,Good
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Sokoso Primary School,Government,Primary,Permanent Classroom Blocks,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Sokoso Primary School,Government,Primary,Permanent Functional Classrooms,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Sokoso Primary School,Government,Primary,Temporary Functional Classrooms,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Sokoso Primary School,Government,Primary,Pitlatrines,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Sokoso Primary School,Government,Primary,Toilet Stances Boys,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Sokoso Primary School,Government,Primary,Toilet Stances Girls,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Sokoso Primary School,Government,Primary,Staff Houses,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Sokoso Primary School,Government,Primary,Text Books,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Sokoso Primary School,Government,Primary,Electricity,,0,
d102,c101,s101,p126,Kayunga,Bbaale,Galiraya,Namayuge,2022,Sokoso Primary School,Government,Primary,Computers,,0,
