district_id,county_id,subcounty_id,parish_id,district,county,subcounty,parish,year,level,school_name,ownership,role,gender,value
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,Kinyara High School,Private,Assistant Bursar,Male,1
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,Kinyara High School,Private,Assistant Bursar,Female,0
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,Kinyara High School,Private,Secretary,Male,0
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,Kinyara High School,Private,Secretary,Female,1
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,Kinyara High School,Private,Librarian,Male,0
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,Kinyara High School,Private,Librarian,Female,1
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,Kinyara High School,Private,Patron,Male,1
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,Kinyara High School,Private,Matron,Female,1
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,Kinyara High School,Private,Cooks,Male,2
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,Kinyara High School,Private,Cooks,Female,0
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,Kinyara High School,Private,Cleaners,Male,1
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,Kinyara High School,Private,Cleaners,Female,0
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,Kinyara High School,Private,Drivers,Male,1
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,Kinyara High School,Private,Drivers,Female,0
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,Kinyara High School,Private,Security Guards,Male,2
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,Kinyara High School,Private,Security Guards,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2023,Secondary,St Joseph Senior Secondary School Kikingura,Private,Teachers,Male,5
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2023,Secondary,St Joseph Senior Secondary School Kikingura,Private,Teachers,Female,1
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2023,Secondary,St Joseph Senior Secondary School Kikingura,Private,Store Keeper,Male,1
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2023,Secondary,St Joseph Senior Secondary School Kikingura,Private,Store Keeper,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2023,Secondary,St Joseph Senior Secondary School Kikingura,Private,Laboratory Assistant,Male,1
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2023,Secondary,St Joseph Senior Secondary School Kikingura,Private,Laboratory Assistant,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2023,Secondary,St Joseph Senior Secondary School Kikingura,Private,Cooks,Male,2
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2023,Secondary,St Joseph Senior Secondary School Kikingura,Private,Cooks,Female,1
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2023,Secondary,St Joseph Senior Secondary School Kikingura,Private,Security Guards,Male,3
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2023,Secondary,St Joseph Senior Secondary School Kikingura,Private,Security Guards,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2023,Secondary,St Joseph Senior Secondary School Kikingura,Private,Cleaners,Male,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2023,Secondary,St Joseph Senior Secondary School Kikingura,Private,Cleaners,Female,1
d101,c101,s103,p128,Masindi,Buruli,Kijunjubwa,Kijunjubwa,2023,Secondary,Kijunjubwa Community Secondary School,Private,Teachers,Male,10
d101,c101,s103,p128,Masindi,Buruli,Kijunjubwa,Kijunjubwa,2023,Secondary,Kijunjubwa Community Secondary School,Private,Teachers,Female,5
d101,c101,s103,p128,Masindi,Buruli,Kijunjubwa,Kijunjubwa,2023,Secondary,Kijunjubwa Community Secondary School,Private,Nurse,Male,0
d101,c101,s103,p128,Masindi,Buruli,Kijunjubwa,Kijunjubwa,2023,Secondary,Kijunjubwa Community Secondary School,Private,Nurse,Female,1
d101,c101,s103,p128,Masindi,Buruli,Kijunjubwa,Kijunjubwa,2023,Secondary,Kijunjubwa Community Secondary School,Private,Cleaners,Male,0
d101,c101,s103,p128,Masindi,Buruli,Kijunjubwa,Kijunjubwa,2023,Secondary,Kijunjubwa Community Secondary School,Private,Cleaners,Female,1
d101,c101,s103,p128,Masindi,Buruli,Kijunjubwa,Kijunjubwa,2023,Secondary,Kijunjubwa Community Secondary School,Private,Security Guards,Male,1
d101,c101,s103,p128,Masindi,Buruli,Kijunjubwa,Kijunjubwa,2023,Secondary,Kijunjubwa Community Secondary School,Private,Security Guards,Female,0
d101,,,,,,,,2023,Secondary,St Gabriel High School,Private,Teachers,Male,9
d101,,,,,,,,2023,Secondary,St Gabriel High School,Private,Teachers,Female,7
d101,,,,,,,,2023,Secondary,St Gabriel High School,Private,Cooks,Male,1
d101,,,,,,,,2023,Secondary,St Gabriel High School,Private,Cooks,Female,1
d101,,,,,,,,2023,Secondary,St Gabriel High School,Private,Cleaners,Male,0
d101,,,,,,,,2023,Secondary,St Gabriel High School,Private,Cleaners,Female,1
d101,,,,,,,,2023,Secondary,St Gabriel High School,Private,Patron,Male,0
d101,,,,,,,,2023,Secondary,St Gabriel High School,Private,Matron,Female,1
d101,,,,,,,,2023,Secondary,St Gabriel High School,Private,Security Guards,Male,1
d101,,,,,,,,2023,Secondary,St Gabriel High School,Private,Security Guards,Female,1
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2023,Secondary,St Kizito Murro Secondary School,Private,Teachers,Male,7
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2023,Secondary,St Kizito Murro Secondary School,Private,Teachers,Female,2
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2023,Secondary,St Kizito Murro Secondary School,Private,Cooks,Male,0
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2023,Secondary,St Kizito Murro Secondary School,Private,Cooks,Female,1
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,St Joseph College Nyabigoma,Private,Teachers,Male,5
d101,c102,s111,p108,Masindi,Bujenje,Budongo,Karongo,2023,Secondary,St Joseph College Nyabigoma,Private,Teachers,Female,1
d101,c101,s106,p139,Masindi,Buruli,Kyatiri Town Council,Kyatiri East Ward,2023,Secondary,St Marys Kyatiri Secondary School,Private,Teachers,Male,7
d101,c101,s106,p139,Masindi,Buruli,Kyatiri Town Council,Kyatiri East Ward,2023,Secondary,St Marys Kyatiri Secondary School,Private,Teachers,Female,4
d101,c101,s106,p139,Masindi,Buruli,Kyatiri Town Council,Kyatiri East Ward,2023,Secondary,Blessed Damian Secondary School,Private,Teachers,Male,11
d101,c101,s106,p139,Masindi,Buruli,Kyatiri Town Council,Kyatiri East Ward,2023,Secondary,Blessed Damian Secondary School,Private,Teachers,Female,2
d101,c101,s106,p139,Masindi,Buruli,Kyatiri Town Council,Kyatiri East Ward,2023,Secondary,Blessed Damian Secondary School,Private,Librarian,Male,1
d101,c101,s106,p139,Masindi,Buruli,Kyatiri Town Council,Kyatiri East Ward,2023,Secondary,Blessed Damian Secondary School,Private,Librarian,Female,0
d101,c101,s106,p139,Masindi,Buruli,Kyatiri Town Council,Kyatiri East Ward,2023,Secondary,Blessed Damian Secondary School,Private,Matron,Female,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Education Tutors,Male,3
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Education Tutors,Female,4
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,ECD Tutors,Male,0
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,ECD Tutors,Female,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,"Tutors for other disciplines like Accounting, Procurement, Secretary Studies, Human Resource, Economics",Male,6
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,"Tutors for other disciplines like Accounting, Procurement, Secretary Studies, Human Resource, Economics",Female,6
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Secretary to Principal,Male,0
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Secretary to Principal,Female,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Chaplain,Male,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Chaplain,Female,0
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Registrar,Male,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Registrar,Female,0
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Deputy Registrar,Male,0
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Deputy Registrar,Female,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Secretary to Registrar,Male,0
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Secretary to Registrar,Female,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Stores Assistant,Male,0
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Stores Assistant,Female,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Bursar,Male,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Bursar,Female,0
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Accounts Assistant,Male,0
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Accounts Assistant,Female,2
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Librarian,Male,0
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Librarian,Female,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Assistant Librarian,Male,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Assistant Librarian,Female,0
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Library Systems Administrator,Male,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Library Systems Administrator,Female,0
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Library Attendant,Male,0
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Library Attendant,Female,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Laboratory Attendant,Male,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Laboratory Attendant,Female,0
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Nurse,Male,0
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Nurse,Female,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Senior Stores Assistant,Male,0
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Senior Stores Assistant,Female,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Cooks,Male,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Cooks,Female,1
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Other Support Staff like Waitress Estate Officer Caterer Electrician Receptionist Groundsman,Male,6
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Other Support Staff like Waitress Estate Officer Caterer Electrician Receptionist Groundsman,Female,3
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Cleaners,Male,2
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Cleaners,Female,7
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Security Guards,Male,4
d101,c103,s115,p117,Masindi,Masindi Municipal Council,Central Division,Western Ward,2023,Tertiary,Kabalega College,Government,Security Guards,Female,1
d101,c101,s110,p155,Masindi,Buruli,Pakanyi,Kyakamese Central,2019,Primary,Alimugonza Primary School,Government,Head Teacher,Male,0
d101,c101,s110,p155,Masindi,Buruli,Pakanyi,Kyakamese Central,2019,Primary,Alimugonza Primary School,Government,Head Teacher,Female,0
d101,c101,s110,p155,Masindi,Buruli,Pakanyi,Kyakamese Central,2019,Primary,Alimugonza Primary School,Government,Deputy Head Teacher,Male,1
d101,c101,s110,p155,Masindi,Buruli,Pakanyi,Kyakamese Central,2019,Primary,Alimugonza Primary School,Government,Deputy Head Teacher,Female,0
d101,c101,s110,p155,Masindi,Buruli,Pakanyi,Kyakamese Central,2019,Primary,Alimugonza Primary School,Government,Senior Education Assistant,Male,1
d101,c101,s110,p155,Masindi,Buruli,Pakanyi,Kyakamese Central,2019,Primary,Alimugonza Primary School,Government,Senior Education Assistant,Female,0
d101,c101,s110,p155,Masindi,Buruli,Pakanyi,Kyakamese Central,2019,Primary,Alimugonza Primary School,Government,Education Assistant,Male,13
d101,c101,s110,p155,Masindi,Buruli,Pakanyi,Kyakamese Central,2019,Primary,Alimugonza Primary School,Government,Education Assistant,Female,0
d101,c101,s107,p142,Masindi,Buruli,Labongo,Kasenyi,2019,Primary,Bokwe Primary School,Government,Head Teacher,Male,2
d101,c101,s107,p142,Masindi,Buruli,Labongo,Kasenyi,2019,Primary,Bokwe Primary School,Government,Head Teacher,Female,0
d101,c101,s107,p142,Masindi,Buruli,Labongo,Kasenyi,2019,Primary,Bokwe Primary School,Government,Deputy Head Teacher,Male,0
d101,c101,s107,p142,Masindi,Buruli,Labongo,Kasenyi,2019,Primary,Bokwe Primary School,Government,Deputy Head Teacher,Female,0
d101,c101,s107,p142,Masindi,Buruli,Labongo,Kasenyi,2019,Primary,Bokwe Primary School,Government,Senior Education Assistant,Male,0
d101,c101,s107,p142,Masindi,Buruli,Labongo,Kasenyi,2019,Primary,Bokwe Primary School,Government,Senior Education Assistant,Female,0
d101,c101,s107,p142,Masindi,Buruli,Labongo,Kasenyi,2019,Primary,Bokwe Primary School,Government,Education Assistant,Male,15
d101,c101,s107,p142,Masindi,Buruli,Labongo,Kasenyi,2019,Primary,Bokwe Primary School,Government,Education Assistant,Female,0
d101,c102,s111,p107,Masindi,Bujenje,Budongo,Nyabyeya,2019,Primary,Budongo Saw Mill Primary School,Government,Head Teacher,Male,0
d101,c102,s111,p107,Masindi,Bujenje,Budongo,Nyabyeya,2019,Primary,Budongo Saw Mill Primary School,Government,Head Teacher,Female,0
d101,c102,s111,p107,Masindi,Bujenje,Budongo,Nyabyeya,2019,Primary,Budongo Saw Mill Primary School,Government,Deputy Head Teacher,Male,1
d101,c102,s111,p107,Masindi,Bujenje,Budongo,Nyabyeya,2019,Primary,Budongo Saw Mill Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s111,p107,Masindi,Bujenje,Budongo,Nyabyeya,2019,Primary,Budongo Saw Mill Primary School,Government,Senior Education Assistant,Male,0
d101,c102,s111,p107,Masindi,Bujenje,Budongo,Nyabyeya,2019,Primary,Budongo Saw Mill Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s111,p107,Masindi,Bujenje,Budongo,Nyabyeya,2019,Primary,Budongo Saw Mill Primary School,Government,Education Assistant,Male,7
d101,c102,s111,p107,Masindi,Bujenje,Budongo,Nyabyeya,2019,Primary,Budongo Saw Mill Primary School,Government,Education Assistant,Female,0
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2019,Primary,Bulima Primary School,Government,Head Teacher,Male,1
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2019,Primary,Bulima Primary School,Government,Head Teacher,Female,0
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2019,Primary,Bulima Primary School,Government,Deputy Head Teacher,Male,1
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2019,Primary,Bulima Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2019,Primary,Bulima Primary School,Government,Senior Education Assistant,Male,3
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2019,Primary,Bulima Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2019,Primary,Bulima Primary School,Government,Education Assistant,Male,11
d101,c102,s113,p112,Masindi,Bujenje,Bwijanga,Kahembe,2019,Primary,Bulima Primary School,Government,Education Assistant,Female,0
d101,c103,s116,p123,Masindi,Masindi Municipal Council,Karujubu Division,Kibwona Ward,2019,Primary,Bulyango Public Primary School,Government,Head Teacher,Male,1
d101,c103,s116,p123,Masindi,Masindi Municipal Council,Karujubu Division,Kibwona Ward,2019,Primary,Bulyango Public Primary School,Government,Head Teacher,Female,0
d101,c103,s116,p123,Masindi,Masindi Municipal Council,Karujubu Division,Kibwona Ward,2019,Primary,Bulyango Public Primary School,Government,Deputy Head Teacher,Male,0
d101,c103,s116,p123,Masindi,Masindi Municipal Council,Karujubu Division,Kibwona Ward,2019,Primary,Bulyango Public Primary School,Government,Deputy Head Teacher,Female,0
d101,c103,s116,p123,Masindi,Masindi Municipal Council,Karujubu Division,Kibwona Ward,2019,Primary,Bulyango Public Primary School,Government,Senior Education Assistant,Male,0
d101,c103,s116,p123,Masindi,Masindi Municipal Council,Karujubu Division,Kibwona Ward,2019,Primary,Bulyango Public Primary School,Government,Senior Education Assistant,Female,0
d101,c103,s116,p123,Masindi,Masindi Municipal Council,Karujubu Division,Kibwona Ward,2019,Primary,Bulyango Public Primary School,Government,Education Assistant,Male,10
d101,c103,s116,p123,Masindi,Masindi Municipal Council,Karujubu Division,Kibwona Ward,2019,Primary,Bulyango Public Primary School,Government,Education Assistant,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Byerima Primary School,Government,Head Teacher,Male,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Byerima Primary School,Government,Head Teacher,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Byerima Primary School,Government,Deputy Head Teacher,Male,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Byerima Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Byerima Primary School,Government,Senior Education Assistant,Male,1
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Byerima Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Byerima Primary School,Government,Education Assistant,Male,7
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Byerima Primary School,Government,Education Assistant,Female,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Ikoba Boys Primary School,Government,Head Teacher,Male,1
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Ikoba Boys Primary School,Government,Head Teacher,Female,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Ikoba Boys Primary School,Government,Deputy Head Teacher,Male,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Ikoba Boys Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Ikoba Boys Primary School,Government,Senior Education Assistant,Male,2
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Ikoba Boys Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Ikoba Boys Primary School,Government,Education Assistant,Male,5
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Ikoba Boys Primary School,Government,Education Assistant,Female,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Ikoba Girls Primary School,Government,Head Teacher,Male,1
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Ikoba Girls Primary School,Government,Head Teacher,Female,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Ikoba Girls Primary School,Government,Deputy Head Teacher,Male,1
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Ikoba Girls Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Ikoba Girls Primary School,Government,Senior Education Assistant,Male,2
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Ikoba Girls Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Ikoba Girls Primary School,Government,Education Assistant,Male,4
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Ikoba Girls Primary School,Government,Education Assistant,Female,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Isagara Primary School,Government,Head Teacher,Male,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Isagara Primary School,Government,Head Teacher,Female,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Isagara Primary School,Government,Deputy Head Teacher,Male,1
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Isagara Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Isagara Primary School,Government,Senior Education Assistant,Male,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Isagara Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Isagara Primary School,Government,Education Assistant,Male,10
d101,c102,s101,p101,Masindi,Bujenje,Bikonzi,Bikonzi,2019,Primary,Isagara Primary School,Government,Education Assistant,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Isimba Primary School,Government,Head Teacher,Male,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Isimba Primary School,Government,Head Teacher,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Isimba Primary School,Government,Deputy Head Teacher,Male,1
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Isimba Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Isimba Primary School,Government,Senior Education Assistant,Male,3
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Isimba Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Isimba Primary School,Government,Education Assistant,Male,3
d101,c102,s113,p113,Masindi,Bujenje,Bwijanga,Kitamba,2019,Primary,Isimba Primary School,Government,Education Assistant,Female,0
d101,c102,s102,p119,Masindi,Bujenje,Kabango Town Council,Kabango Ward,2019,Primary,Kabango Primary School,Government,Head Teacher,Male,1
d101,c102,s102,p119,Masindi,Bujenje,Kabango Town Council,Kabango Ward,2019,Primary,Kabango Primary School,Government,Head Teacher,Female,0
d101,c102,s102,p119,Masindi,Bujenje,Kabango Town Council,Kabango Ward,2019,Primary,Kabango Primary School,Government,Deputy Head Teacher,Male,1
d101,c102,s102,p119,Masindi,Bujenje,Kabango Town Council,Kabango Ward,2019,Primary,Kabango Primary School,Government,Deputy Head Teacher,Female,0
d101,c102,s102,p119,Masindi,Bujenje,Kabango Town Council,Kabango Ward,2019,Primary,Kabango Primary School,Government,Senior Education Assistant,Male,7
d101,c102,s102,p119,Masindi,Bujenje,Kabango Town Council,Kabango Ward,2019,Primary,Kabango Primary School,Government,Senior Education Assistant,Female,0
d101,c102,s102,p119,Masindi,Bujenje,Kabango Town Council,Kabango Ward,2019,Primary,Kabango Primary School,Government,Education Assistant,Male,23
d101,c102,s102,p119,Masindi,Bujenje,Kabango Town Council,Kabango Ward,2019,Primary,Kabango Primary School,Government,Education Assistant,Female,0
d101,c101,s109,p144,Masindi,Buruli,Miirya,Bigando,2019,Primary,Kahaara Primary School,Government,Head Teacher,Male,1
d101,c101,s109,p144,Masindi,Buruli,Miirya,Bigando,2019,Primary,Kahaara Primary School,Government,Head Teacher,Female,0
d101,c101,s109,p144,Masindi,Buruli,Miirya,Bigando,2019,Primary,Kahaara Primary School,Government,Deputy Head Teacher,Male,0
d101,c101,s109,p144,Masindi,Buruli,Miirya,Bigando,2019,Primary,Kahaara Primary School,Government,Deputy Head Teacher,Female,0
d101,c101,s109,p144,Masindi,Buruli,Miirya,Bigando,2019,Primary,Kahaara Primary School,Government,Senior Education Assistant,Male,2
d101,c101,s109,p144,Masindi,Buruli,Miirya,Bigando,2019,Primary,Kahaara Primary School,Government,Senior Education Assistant,Female,0
